STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
34,340131,1,1,0,5,5,13,47,33,0,3,0,34,6,20,481,20481,31,2011,1GC2KXCG4BZ1,1,G,C,2,K,X,C,G,4,B,Z,1,T,CHEV,2K2,4C,11,17,,2,1582,1442,SIL,F,,,8,366,,,,C,6278,01,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,12,0,0,0,0
34,340131,2,1,0,5,5,13,47,33,0,3,0,34,6,13,2,13002,2,1998,1LNFM92V1WY6,1,L,N,F,M,9,2,V,1,W,Y,6,P,LINC,ML8,CP,98,17,3785,,0,1130,,G,,F,8,281,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,4,12,0,0,0,0
34,340131,3,1,0,5,5,13,47,33,0,3,0,34,6,48,34,48034,6,1997,4S3BG6859V66,4,S,3,B,G,6,8,5,9,V,6,6,P,SUBA,UKK,SW,97,17,3155,,0,1035,,G,,F,4,150,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
34,340131,4,1,0,5,5,13,47,33,0,3,0,34,6,6,52,6052,6,2005,3C4FY48B75T6,3,C,4,F,Y,4,8,B,7,5,T,6,P,CHRY,PTC,SV,5,17,3018,,0,1030,,G,,F,4,148,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0
34,340146,1,1,1,17,4,17,14,14,0,2,0,40,6,84,881,84881,63,2007,1HSHXAHR17J4,1,H,S,H,X,A,H,R,1,7,J,4,T,INTL,860,TR,7,17,,8,0,0,80S,D,,,6,661,,,,,00000,00,,64,1,57,0080806,570080806,3,4,1,1,0,0,0,0,0,0,0,0,6,9,3,12,0,0,0,0
34,340157,3,2,0,5,4,14,26,12,6,2,0,34,6,6,52,6052,6,2005,3C3EY55E85T2,3,C,3,E,Y,5,5,E,8,5,T,2,P,CHRY,TEP,CV,5,17,3187,,0,1030,,G,,T,4,148,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,9,9,12,0,0,0,0
34,340157,4,2,0,5,4,14,26,12,6,2,0,34,6,2,405,2405,14,2008,1J8GN58K78W2,1,J,8,G,N,5,8,K,7,8,W,2,T,JEEP,LMD,4W,8,17,,1,0,1061,LIB,G,,,6,226,,,,,4278,00,R,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,9,12,0,0,0,0
34,340172,2,1,0,23,3,16,41,14,0,2,0,34,6,2,404,2404,14,2001,1J4GW48S81C7,1,J,4,G,W,4,8,S,8,1,C,7,T,JEEP,LRO,4W,1,17,,1,0,1059,GCK,G,,,6,244,,,,,3864,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2,12,0,0,0,0
34,340189,2,1,1,5,3,17,22,14,0,2,0,42,6,59,31,59031,4,2008,JTHBJ46G9821,J,T,H,B,J,4,6,G,9,8,2,1,P,LEXS,E35,4D,8,17,3580,,0,1093,,G,,F,6,211,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
34,340202,2,1,0,24,3,0,38,33,0,2,0,34,6,7,422,7422,15,2004,1D4HB48NX4F1,1,D,4,H,B,4,8,N,X,4,F,1,P,DODG,DUR,UT,4,17,4958,,0,1192,,G,,F,8,287,,,17R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2,12,0,0,0,0
34,340202,3,1,0,24,3,0,38,33,0,2,0,34,6,20,2,20002,4,2007,2G1WB58K4793,2,G,1,W,B,5,8,K,4,7,9,3,P,CHEV,IPL,4D,7,17,3674,,0,1105,,F,,F,6,214,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2,12,0,0,0,0
34,340202,4,1,0,24,3,0,38,33,0,2,0,34,6,12,23,12023,4,2007,3FAHP07187R2,3,F,A,H,P,0,7,1,8,7,R,2,P,FORD,F/E,4D,7,17,3101,,0,1074,,G,,F,6,183,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
34,340202,5,1,0,24,3,0,38,33,0,2,0,34,6,35,47,35047,4,2005,1N4AL11D05C3,1,N,4,A,L,1,1,D,0,5,C,3,P,NISS,ASL,4D,5,17,2915,,0,1102,,G,,F,4,153,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
34,340202,6,1,0,24,3,0,38,33,0,2,0,34,6,37,32,37032,2,1999,1HGCG3277XA0,1,H,G,C,G,3,2,7,7,X,A,0,P,HOND,UEX,CP,99,17,3042,,0,1051,,G,,F,4,138,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
34,340202,7,1,0,24,3,0,38,33,0,2,0,34,6,12,442,12442,20,2002,2FMZA57442BB,2,F,M,Z,A,5,7,4,4,2,B,B,P,FORD,CWN,SV,2,17,0,,0,1207,,G,,F,6,232,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,9,4,12,0,0,0,0
34,340217,2,1,1,14,5,0,48,14,0,2,0,39,6,84,881,84881,63,2010,2HSCUAPR9AC1,2,H,S,C,U,A,P,R,9,A,C,1,T,INTL,PPR,TR,10,17,,8,0,0,PRO,D,,,6,915,,,,,00000,00,,64,1,57,161246,57161246,3,4,1,1,0,0,0,0,0,0,0,0,6,2,1,14,0,0,0,0
34,340245,2,1,0,3,7,18,10,18,0,3,0,34,6,12,481,12481,31,1997,1FTDX18W4VND,1,F,T,D,X,1,8,W,4,V,N,D,T,FORD,F15,3C,97,17,,1,1570,1390,COF,G,,,8,281,,,,B,4480,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,0,0
34,340249,1,1,1,1,8,9,9,14,0,2,0,34,6,2,405,2405,14,2002,1J8GL58K22W2,1,J,8,G,L,5,8,K,2,2,W,2,T,JEEP,LMD,4W,2,17,,1,0,1043,LIB,G,,,6,226,,,,,3975,00,K,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2,12,0,0,0,0
34,340250,1,1,1,12,7,16,14,14,0,2,0,36,6,86,881,86881,66,2003,1M1AA13Y23W1,1,M,1,A,A,1,3,Y,2,3,W,1,T,MACK,CH6,TR,3,17,,8,0,0,600,D,,,6,728,,,,,00000,00,,64,1,57,1986462,571986462,3,6,1,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
34,340252,2,1,0,4,6,22,59,38,0,3,0,34,6,20,461,20461,21,2010,1GA2GZDG5A11,1,G,A,2,G,Z,D,G,5,A,1,1,T,CHEV,E3S,ES,10,17,,2,0,1550,EXP,F,,,8,366,,,,D,6330,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,9,4,14,0,0,0,0
34,340256,2,1,0,24,6,22,9,33,0,3,0,34,6,18,7,18007,4,1986,1G4AH19RXGT4,1,G,4,A,H,1,9,R,X,G,T,4,P,BUIC,CCU,4D,86,17,2615,,0,1049,,G,,F,4,151,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,0,0
34,340262,3,2,0,29,6,21,55,12,6,2,0,34,6,12,881,12881,61,2006,1FTWX31P56EA,1,F,T,W,X,3,1,P,5,6,E,A,T,FORD,F3S,4C,6,17,,3,1580,1420,SRW,D,,,8,366,,,,D,6347,01,U,44,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,5,9,4,12,0,0,0,0
34,340265,2,1,0,15,7,21,35,33,0,3,0,34,6,23,461,23461,21,2005,1GTFG15X6512,1,G,T,F,G,1,5,X,6,5,1,2,T,GMC,SA1,CG,5,17,,2,0,1350,SAV,G,,,6,262,,,,B,4846,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,12,0,0,0,0
34,340321,2,1,0,6,8,18,10,8,0,2,0,34,6,12,461,12461,21,1997,1FTHE24L6VHA,1,F,T,H,E,2,4,L,6,V,H,A,T,FORD,25V,CG,97,17,,2,0,1380,VAN,G,,,8,330,,,,C,5073,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2,12,0,0,0,0
34,340329,2,1,1,1,8,14,20,14,0,2,0,34,6,49,402,49402,14,2011,2T3BF4DVXBW1,2,T,3,B,F,4,D,V,X,B,W,1,P,TOYT,RG4,UT,11,17,3444,,0,0,,G,,F,4,153,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,9,3,12,0,0,0,1
34,340329,3,1,0,1,8,14,20,14,0,2,0,34,6,37,421,37421,15,2007,5FNYF18557B0,5,F,N,Y,F,1,8,5,5,7,B,0,P,HOND,PIL,UT,7,17,4524,,0,1063,,G,,F,6,213,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,4,12,0,0,0,0
34,340335,2,1,0,20,8,13,25,14,0,2,0,34,6,23,481,23481,31,2012,1GT220C82CZ1,1,G,T,2,2,0,C,8,2,C,Z,1,T,GMC,3NK,4C,12,17,,2,1582,1442,SIE,D,,,8,403,,,,C,7105,01,E,44,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
34,340369,2,1,0,6,10,1,58,14,0,3,0,34,6,12,401,12401,14,2005,1FMFU18585LA,1,F,M,F,U,1,8,5,8,5,L,A,P,FORD,EPT,UT,5,17,5607,,0,1191,,G,,F,8,330,,,17R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,9,2,12,0,0,0,0
34,340379,3,2,1,19,8,22,9,12,1,2,0,34,6,99,399,99399,9,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,0,0,99,9,4,12,0,0,0,0
34,340381,3,2,0,29,9,23,15,12,6,3,0,34,6,49,32,49032,4,1998,2T1BR18E6WC0,2,T,1,B,R,1,8,E,6,W,C,0,P,TOYT,UVL,4D,98,17,2414,,0,970,,G,,F,4,109,,,14R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,9,4,12,0,0,0,0
34,340382,2,1,0,27,8,6,38,33,0,3,0,34,6,35,47,35047,4,1998,1N4DL01D0WC2,1,N,4,D,L,0,1,D,0,W,C,2,P,NISS,AGS,4D,98,17,2766,,0,1031,,G,,F,4,146,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,9,4,12,0,0,0,0
34,340382,3,1,0,27,8,6,38,33,0,3,0,34,6,12,24,12024,6,2007,2FMDK36C87BA,2,F,M,D,K,3,6,C,8,7,B,A,P,FORD,EDG,UT,7,17,4073,,0,1112,,G,,F,6,214,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,9,4,12,0,0,0,0
34,340476,2,1,0,25,11,7,25,33,0,2,0,34,6,37,31,37031,4,2003,2HGES165X3H6,2,H,G,E,S,1,6,5,X,3,H,6,P,HOND,UCL,4D,3,17,2513,,0,1031,,G,,F,4,102,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,4,12,0,0,0,0
34,340522,2,1,0,30,12,3,38,25,0,3,0,0,6,34,35,34035,4,1992,WBAHD5315NBF,W,B,A,H,D,5,3,1,5,N,B,F,P,BMW,525,4D,92,17,3440,,0,1087,,G,,F,6,152,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,9,4,12,0,0,0,0
34,340522,3,1,0,30,12,3,38,25,0,3,0,0,6,34,35,34035,4,1998,WBADD6323WBW,W,B,A,D,D,6,3,2,3,W,B,W,P,BMW,52A,4D,98,17,3505,,0,1114,,G,,F,6,170,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,4,12,0,0,0,0
34,340522,4,1,0,30,12,3,38,25,0,3,0,0,6,55,35,55035,4,2002,KMHDN45D42U3,K,M,H,D,N,4,5,D,4,2,U,3,P,HYUN,EST,4D,2,17,2635,,0,1027,,G,,F,4,121,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,4,12,0,0,0,0
34,340522,5,1,0,30,12,3,38,25,0,3,0,42,6,62,401,62401,14,2000,SALTY124XYA2,S,A,L,T,Y,1,2,4,X,Y,A,2,T,LNDR,DII,4W,0,17,,2,0,1000,DIS,G,,,8,241,,,,,4576,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,9,4,12,0,0,0,0
34,340522,6,1,0,30,12,3,38,25,0,3,0,0,6,34,37,34037,4,2003,WBAGL63483DP,W,B,A,G,L,6,3,4,8,3,D,P,P,BMW,45I,4D,3,17,4376,,0,1177,,G,,F,8,268,,,18R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,4,12,0,0,0,0
35,350266,2,1,0,25,8,15,20,14,0,2,0,35,6,49,472,49472,30,2008,5TELU42NX8Z5,5,T,E,L,U,4,2,N,X,8,Z,5,T,TOYT,DCL,CW,8,17,,1,0,1278,TAC,G,,,6,244,,,,B,4065,00,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,40,0,0,0
35,350337,2,1,0,19,9,9,24,18,0,2,0,35,6,7,482,7482,31,2008,3D7KS28A08G2,3,D,7,K,S,2,8,A,0,8,G,2,T,DODG,SQ2,CW,8,17,,2,1605,1405,RPC,D,,,6,408,,,,C,6034,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,8,12,0,0,0,0
36,360017,2,1,0,11,1,22,21,14,0,2,0,36,6,12,401,12401,14,2000,1FMDU85P2YUA,1,F,M,D,U,8,5,P,2,Y,U,A,P,FORD,EPR,UT,0,17,4321,,0,1116,,G,,F,8,302,,,16R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360017,3,1,0,11,1,22,21,14,0,2,0,36,6,7,482,7482,31,2006,3D7KS26D46G1,3,D,7,K,S,2,6,D,4,6,G,1,T,DODG,S25,PK,6,17,,2,0,1405,RPC,G,,,8,348,,,,C,5686,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,3,12,0,0,0,0
36,360024,2,1,1,15,1,3,37,14,0,3,0,25,6,84,881,84881,66,2010,3HSCUAPRXAN1,3,H,S,C,U,A,P,R,X,A,N,1,T,INTL,PPR,TR,10,17,,8,0,0,PRO,D,,,6,915,,,,,00000,00,,64,1,57,523313,57523313,3,6,1,1,0,0,0,0,0,0,0,0,6,8,3,12,0,0,0,0
36,360044,2,1,2,23,1,11,8,50,0,2,0,34,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
36,360044,3,1,0,23,1,11,8,50,0,2,0,34,6,12,461,12461,21,2006,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
36,360096,2,1,1,15,2,13,45,14,0,3,0,1,6,82,881,82881,66,2006,1FUJA6CK06DV,1,F,U,J,A,6,C,K,0,6,D,V,T,FRHT,COL,TR,6,17,,8,0,0,CON,D,,,6,855,,,,,00000,00,,64,1,57,1069879,571069879,3,6,1,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360126,2,1,0,4,3,5,45,14,0,3,0,36,6,49,49,49049,6,2009,JTLKE50E7910,J,T,L,K,E,5,0,E,7,9,1,0,P,TOYT,SXB,UT,9,17,3020,,0,1024,,G,,F,4,144,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,1,12,0,0,0,0
36,360164,2,1,0,14,3,11,55,14,0,2,0,36,6,55,35,55035,4,2003,KMHDN45D13U6,K,M,H,D,N,4,5,D,1,3,U,6,P,HYUN,EST,4D,3,17,2635,,0,1027,,G,,F,4,121,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,2,12,0,0,0,0
36,360183,2,1,1,15,3,2,47,45,0,4,0,36,3,84,881,84881,62,1999,1HTSCABM6XH6,1,H,T,S,C,A,B,M,6,X,H,6,T,INTL,470,CC,99,17,,6,2540,1280,40S,D,,,8,444,,,,,00000,00,,42,0,99,999999999,99999999999,2,1,1,1,0,0,0,0,0,0,0,0,6,0,1,12,0,0,0,0
36,360220,2,1,0,21,3,16,23,9,0,2,0,36,6,41,37,41037,4,2000,1YVGF22C1Y51,1,Y,V,G,F,2,2,C,1,Y,5,1,P,MAZD,U6X,4D,0,17,2864,,0,1051,,G,,F,4,122,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,3,12,0,0,0,0
36,360220,3,1,0,21,3,16,23,9,0,2,0,36,6,58,33,58033,4,2000,JNKCP11A1YT3,J,N,K,C,P,1,1,A,1,Y,T,3,P,INFI,G20,4D,0,17,2826,,0,1024,,G,,F,4,122,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,3,12,0,0,0,0
36,360220,4,1,0,21,3,16,23,9,0,2,0,36,6,49,442,49442,20,2005,5TDBA23C95S0,5,T,D,B,A,2,3,C,9,5,S,0,P,TOYT,SIE,SV,5,17,4120,,0,1193,,G,,F,6,201,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,2,12,0,0,0,0
36,360227,3,2,0,14,3,17,54,12,6,2,0,92,6,6,421,6421,15,2009,1A8HW58P09F7,1,A,8,H,W,5,8,P,0,9,F,7,P,CHRY,ASP,UT,9,17,4944,,0,1192,,G,,F,8,287,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,1,12,0,0,0,0
36,360227,4,2,0,14,3,17,54,12,6,2,0,92,6,2,404,2404,14,2006,1J8GR48K66C3,1,J,8,G,R,4,8,K,6,6,C,3,T,JEEP,LCF,4W,6,17,,1,0,1095,GCK,G,,,6,226,,,,,4383,00,K,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,1,12,0,0,0,0
36,360228,1,1,1,9,4,10,21,14,0,2,0,34,6,82,881,82881,66,2005,1FUJA6CK25LU,1,F,U,J,A,6,C,K,2,5,L,U,T,FRHT,COL,TR,5,17,,8,0,0,CON,D,,,6,858,,,,,00000,00,,64,1,57,1454112,571454112,3,6,1,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
36,360399,2,1,0,4,6,5,12,14,0,2,0,36,6,23,421,23421,15,2004,1GKEC13V24J1,1,G,K,E,C,1,3,V,2,4,J,1,T,GMC,YUK,4W,4,17,,2,0,1160,YUK,G,,,8,293,,,,B,5042,00,4,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
36,360399,3,1,0,4,6,5,12,14,0,2,0,36,6,35,51,35051,6,2012,JN8AS5MV8CW3,J,N,8,A,S,5,M,V,8,C,W,3,P,NISS,ROG,UT,12,17,3435,,0,1059,,G,,F,4,153,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
36,360399,4,1,0,4,6,5,12,14,0,2,0,34,6,45,40,45040,1,2001,WP0CA29891U6,W,P,0,C,A,2,9,8,9,1,U,6,P,PORS,BOX,CV,1,17,2755,,0,951,,G,,F,6,164,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
36,360399,5,1,0,4,6,5,12,14,0,2,0,36,6,37,31,37031,4,2007,2HGFA16597H5,2,H,G,F,A,1,6,5,9,7,H,5,P,HOND,UCL,4D,7,17,2751,,0,1063,,G,,F,4,110,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360402,2,1,0,13,5,2,35,14,0,2,0,36,6,12,461,12461,21,2006,1FBSS31L36DA,1,F,B,S,S,3,1,L,3,6,D,A,T,FORD,WSD,ES,6,17,,2,0,1380,ECO,G,,,8,330,,,,D,6231,00,K,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,1,12,0,0,0,0
36,360402,3,1,0,13,5,2,35,14,0,2,0,36,6,20,37,20037,4,1998,1G1NE52M0W61,1,G,1,N,E,5,2,M,0,W,6,1,P,CHEV,M/L,4D,98,17,3100,,0,1070,,G,,F,6,191,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360402,4,1,0,13,5,2,35,14,0,2,0,36,6,35,47,35047,4,2000,1N4DL01D7YC1,1,N,4,D,L,0,1,D,7,Y,C,1,P,NISS,AGS,4D,0,17,2754,,0,1031,,G,,F,4,146,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360402,5,1,0,13,5,2,35,14,0,2,0,12,6,12,881,12881,61,2000,1FDWF36L4YEB,1,F,D,W,F,3,6,L,4,Y,E,B,T,FORD,F3D,CB,0,17,,3,1650,1410,DRW,G,,,8,330,,,,D,5225,06,E,42,0,99,999999999,99999999999,2,1,1,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360418,2,1,0,10,6,1,58,14,0,3,0,36,6,2,404,2404,14,2000,1J4FF48S8YL2,1,J,4,F,F,4,8,S,8,Y,L,2,T,JEEP,SPT,4W,0,17,,1,0,1014,CHK,G,,,6,244,,,,,3247,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,2,12,0,0,0,0
36,360418,3,1,0,10,6,1,58,14,0,3,0,36,6,52,35,52035,4,2001,4A3AA46G61E1,4,A,3,A,A,4,6,G,6,1,E,1,P,MITS,GES,4D,1,17,3075,,0,1037,,G,,F,4,143,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,4,12,0,0,0,0
36,360442,2,1,0,16,6,22,45,8,0,2,0,36,6,37,32,37032,4,1992,1HGCB7649NA2,1,H,G,C,B,7,6,4,9,N,A,2,P,HOND,ADX,4D,92,17,2392,,0,1071,,G,,F,4,132,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,4,12,0,0,0,0
36,360447,3,2,0,16,6,2,15,12,2,2,0,36,6,12,401,12401,14,2002,1FMZU73W32UA,1,F,M,Z,U,7,3,W,3,2,U,A,P,FORD,EPR,UT,2,17,4378,,0,1137,,G,,F,8,281,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,2,12,0,0,0,0
36,360447,4,2,0,16,6,2,15,12,2,2,0,36,6,6,54,6054,6,2005,2C8GF68475R4,2,C,8,G,F,6,8,4,7,5,R,4,P,CHRY,PIF,UT,5,17,4547,,0,1160,,G,,F,6,214,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
36,360467,2,1,0,23,6,5,55,45,0,4,0,36,6,84,881,84881,62,2003,1HTMMAAM03H5,1,H,T,M,M,A,A,M,0,3,H,5,T,INTL,430,CC,3,17,,6,0,0,40S,D,,,6,466,,,,,00000,00,,42,0,57,445748,57445748,2,1,1,1,0,0,0,0,0,0,0,0,6,8,1,12,0,0,0,0
36,360557,2,1,0,18,7,22,51,9,0,3,0,36,6,12,402,12402,14,2008,1FMCU49H28KB,1,F,M,C,U,4,9,H,2,8,K,B,P,FORD,SPE,UT,8,17,3638,,0,1031,,B,,F,4,140,,,16R235,,,,,,4,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,8,4,12,0,0,0,0
36,360585,2,1,0,28,7,5,1,42,0,3,0,36,6,7,422,7422,15,2007,1D8HB48P37F5,1,D,8,H,B,4,8,P,3,7,F,5,P,DODG,DUR,UT,7,17,5132,,0,1192,,F,,F,8,287,,,17R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,8,2,12,0,0,0,0
36,360585,3,1,0,28,7,5,1,42,0,3,0,36,6,7,24,7024,4,2006,2B3KA53H36H1,2,B,3,K,A,5,3,H,3,6,H,1,P,DODG,CHR,4D,6,17,3995,,0,1200,,G,,F,8,348,,,18R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,8,4,12,0,0,0,0
36,360585,4,1,0,28,7,5,1,42,0,3,0,36,6,20,20,20020,4,1998,2G1WL52M5W11,2,G,1,W,L,5,2,M,5,W,1,1,P,CHEV,L/S,4D,98,17,3330,,0,1075,,G,,F,6,191,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,8,4,12,0,0,0,0
36,360602,2,1,0,16,7,23,17,14,0,2,0,36,6,12,461,12461,21,2000,1FTSE34L8YHA,1,F,T,S,E,3,4,L,8,Y,H,A,T,FORD,3SD,CG,0,17,,2,0,1380,VAN,G,,,8,330,,,,D,5378,06,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
