STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
25,250147,2,1,12,12,2,12
25,250148,1,1,12,8,9999,77
25,250149,1,1,6,12,2,12
25,250150,1,1,12,12,2,81
25,250151,1,1,55,63,5555,55
25,250151,2,1,12,30,9999,77
25,250152,1,1,55,68,5555,55
25,250152,2,1,12,12,2,12
25,250153,1,1,0,44,9999,77
25,250153,2,1,0,1,9999,77
25,250154,1,1,55,68,5555,55
25,250154,2,1,12,12,2,11
25,250154,3,2,55,64,5555,55
25,250154,4,2,61,24,9999,77
25,250155,1,2,55,68,5555,55
25,250155,2,2,12,12,1,12
25,250156,1,1,55,63,5555,55
25,250156,2,1,62,24,9999,77
25,250156,3,1,12,42,9999,77
25,250156,4,1,0,1,9999,77
25,250157,1,1,55,64,5555,55
25,250157,2,1,12,42,9999,77
25,250158,1,1,55,68,5555,55
25,250158,2,1,55,64,5555,55
25,250158,3,1,98,35,9999,77
25,250158,4,1,0,1,9999,77
25,250159,1,1,12,8,9999,77
25,250160,1,1,55,64,5555,55
25,250160,2,1,61,24,9999,77
25,250160,3,1,0,1,9999,77
25,250160,4,1,0,72,9999,77
25,250161,1,1,55,63,5555,55
25,250161,2,1,12,42,9999,77
25,250162,1,1,55,63,5555,55
25,250162,2,1,14,33,9999,77
25,250162,3,1,81,30,9999,77
25,250162,4,1,0,1,9999,77
25,250163,1,1,55,64,5555,55
25,250163,2,1,82,42,9999,77
25,250163,3,1,62,42,9999,77
25,250163,4,1,62,42,9999,77
25,250164,1,1,55,64,5555,55
25,250164,2,1,12,42,9999,77
25,250165,1,1,99,8,9999,77
25,250166,1,1,98,8,9999,77
25,250167,1,1,82,9,9999,77
25,250169,1,1,13,8,9999,77
25,250170,1,1,55,63,5555,55
25,250170,2,1,81,24,9999,77
25,250171,1,1,55,68,5555,55
25,250171,2,1,55,64,5555,55
25,250171,3,1,14,33,9999,77
25,250171,4,1,12,35,9999,77
25,250171,5,1,55,67,5555,55
25,250171,6,1,0,1,9999,77
25,250172,1,1,55,63,5555,55
25,250172,2,1,14,33,9999,77
25,250172,3,1,12,31,9999,77
25,250172,4,1,0,1,9999,77
25,250172,5,1,98,40,9999,77
25,250173,1,1,55,63,5555,55
25,250173,2,1,12,14,2,6
25,250173,3,1,19,14,3,6
25,250173,4,1,19,14,4,98
25,250174,1,1,55,79,9999,77
25,250174,2,1,98,30,9999,77
25,250175,1,1,12,12,2,82
25,250175,2,1,0,1,9999,77
25,250175,3,1,98,8,9999,77
25,250175,4,1,98,8,9999,77
25,250175,5,1,98,14,3,6
25,250176,1,1,12,9,9999,77
25,250176,2,1,55,79,9999,77
25,250176,3,1,12,30,9999,77
25,250177,1,1,55,68,5555,55
25,250177,2,1,55,64,5555,55
25,250177,3,1,3,30,9999,77
25,250178,1,1,12,12,2,6
25,250178,2,1,55,63,5555,55
25,250178,3,1,12,24,9999,77
25,250179,1,1,55,68,5555,55
25,250179,2,1,12,12,2,12
25,250180,1,1,12,8,9999,77
25,250181,1,1,12,9,9999,77
25,250182,1,1,55,64,5555,55
25,250182,2,1,11,25,9999,77
25,250182,3,1,1,12,2,62
25,250182,4,1,1,24,9999,77
25,250183,1,1,55,63,5555,55
25,250183,2,1,82,42,9999,77
25,250184,1,1,55,64,5555,55
25,250184,2,1,12,42,9999,77
25,250184,3,1,0,2,9999,77
25,250185,1,1,55,68,5555,55
25,250185,2,1,55,64,5555,55
25,250185,3,1,12,30,9999,77
25,250186,1,1,55,63,5555,55
25,250186,2,1,12,30,9999,77
25,250186,3,1,99,42,9999,77
25,250187,1,1,12,12,2,6
25,250188,1,1,55,64,5555,55
25,250188,2,1,12,18,9999,77
25,250189,1,1,12,12,2,61
25,250190,1,1,55,63,5555,55
25,250190,2,1,82,42,9999,77
25,250190,3,1,0,1,9999,77
25,250191,1,1,12,8,9999,77
25,250192,1,1,55,63,5555,55
25,250192,2,1,81,31,9999,77
25,250192,3,1,81,43,9999,77
25,250193,1,1,55,68,5555,55
25,250193,2,1,12,12,2,12
25,250194,1,1,55,63,5555,55
25,250194,2,1,12,39,9999,77
25,250194,3,1,0,2,9999,77
25,250195,1,1,55,64,5555,55
25,250195,2,1,82,42,9999,77
25,250195,3,1,0,1,9999,77
25,250196,1,1,1,8,9999,77
25,250197,1,1,1,8,9999,77
25,250199,1,1,55,64,5555,55
25,250199,2,1,14,35,9999,77
25,250199,3,1,61,42,9999,77
25,250199,4,1,0,1,9999,77
25,250200,1,1,55,64,5555,55
25,250200,2,1,62,24,9999,77
25,250200,3,1,55,69,5555,55
25,250200,4,2,61,12,1,61
25,250200,5,4,12,12,3,6
25,250200,6,6,82,12,5,63
25,250200,7,7,12,12,1,12
25,250201,1,2,12,12,1,6
25,250201,2,2,55,64,5555,55
25,250201,3,2,12,24,9999,77
25,250202,1,1,12,8,9999,77
25,250203,1,1,55,63,5555,55
25,250203,2,1,12,59,9999,77
25,250203,3,1,12,26,9999,77
25,250204,1,1,55,71,9999,77
25,250204,2,1,14,33,9999,77
25,250204,3,1,12,35,9999,77
25,250204,4,1,61,42,9999,77
25,250204,5,1,55,67,5555,55
25,250204,6,1,12,39,9999,77
25,250205,1,1,12,8,9999,77
25,250206,1,1,55,68,5555,55
25,250206,2,1,55,64,5555,55
25,250206,3,1,12,42,9999,77
25,250207,1,1,55,63,5555,55
25,250207,2,1,12,14,2,62
25,250208,1,1,55,63,5555,55
25,250208,2,1,61,42,9999,77
25,250208,3,1,12,34,9999,77
25,250208,4,1,14,35,9999,77
25,250208,5,1,0,1,9999,77
25,250209,1,1,62,8,9999,77
25,250209,2,2,14,8,9999,77
25,250210,1,1,62,8,9999,77
25,250211,1,1,55,68,5555,55
25,250211,2,1,55,64,5555,55
25,250211,3,1,12,42,9999,77
25,250211,4,1,0,2,9999,77
25,250212,1,1,12,12,3,6
25,250212,2,1,55,63,5555,55
25,250212,3,1,81,24,9999,77
25,250212,4,1,55,69,5555,55
25,250212,5,2,12,12,1,98
25,250213,1,1,12,12,2,6
25,250213,2,1,55,63,5555,55
25,250213,3,1,0,2,9999,77
25,250213,4,2,0,1,9999,77
25,250213,5,2,0,2,9999,77
25,250214,1,1,99,8,9999,77
25,250215,1,1,55,63,5555,55
25,250215,2,1,12,39,9999,77
25,250215,3,1,12,38,9999,77
25,250216,1,1,55,68,5555,55
25,250216,2,1,62,12,2,62
25,250216,3,1,82,12,3,82
25,250217,1,1,62,8,9999,77
25,250218,1,1,55,63,5555,55
25,250218,2,1,62,42,9999,77
25,250219,1,1,12,12,2,6
25,250219,2,1,55,64,5555,55
25,250219,3,1,0,1,9999,77
25,250219,4,1,61,42,9999,77
25,250220,1,1,55,63,5555,55
25,250220,2,1,14,33,9999,77
25,250220,3,1,12,46,9999,77
25,250220,4,1,14,33,9999,77
25,250220,5,1,12,39,9999,77
25,250221,1,1,55,64,5555,55
25,250221,2,1,55,65,5555,55
25,250221,3,1,12,12,2,12
25,250222,1,1,62,8,9999,77
25,250223,1,1,55,64,5555,55
25,250223,2,1,62,31,9999,77
25,250223,3,1,12,38,9999,77
25,250223,4,1,0,1,9999,77
25,250224,1,1,55,63,5555,55
25,250224,2,1,12,42,9999,77
25,250225,1,1,55,68,5555,55
25,250225,2,1,12,12,2,12
25,250226,1,1,55,68,5555,55
25,250226,2,1,82,12,2,12
25,250226,3,1,0,1,9999,77
25,250227,1,1,12,8,9999,77
25,250228,1,1,55,63,5555,55
25,250228,2,1,1,8,9999,77
25,250229,1,2,55,68,5555,55
25,250229,2,2,12,12,1,12
25,250229,3,2,12,14,3,12
25,250230,1,1,12,12,2,6
25,250231,1,1,55,63,5555,55
25,250231,2,1,14,34,9999,77
25,250231,3,1,81,42,9999,77
25,250231,4,1,14,35,9999,77
25,250232,1,1,55,63,5555,55
25,250232,2,1,12,42,9999,77
25,250232,3,1,12,18,9999,77
25,250232,4,1,0,2,9999,77
25,250233,1,1,55,63,5555,55
25,250233,2,1,62,42,9999,77
25,250234,1,1,55,64,5555,55
25,250234,2,1,11,42,9999,77
25,250234,3,1,0,1,9999,77
25,250235,1,2,12,12,1,12
25,250235,2,2,55,68,5555,55
25,250236,1,1,98,8,9999,77
25,250237,1,1,55,63,5555,55
25,250237,2,1,55,67,5555,55
25,250237,3,1,12,42,9999,77
25,250237,4,1,14,35,9999,77
25,250238,1,1,55,63,5555,55
25,250238,2,1,98,42,9999,77
25,250239,1,1,55,63,5555,55
25,250239,2,1,62,24,9999,77
25,250239,3,1,55,69,5555,55
25,250239,4,2,12,12,1,99
25,250239,5,3,12,12,2,6
25,250240,1,1,55,63,5555,55
25,250240,2,1,12,8,9999,77
25,250241,1,1,55,64,5555,55
25,250241,2,1,9,12,2,1
25,250241,3,1,62,12,3,12
25,250241,4,1,55,64,5555,55
25,250241,5,1,0,1,9999,77
25,250242,1,1,55,68,5555,55
25,250242,2,1,12,12,2,12
25,250243,1,1,55,64,5555,55
25,250243,2,1,55,67,5555,55
25,250243,3,1,13,42,9999,77
25,250243,4,1,98,58,9999,77
25,250243,5,1,0,2,9999,77
25,250244,1,1,12,12,2,6
25,250244,2,1,55,63,5555,55
25,250244,3,1,12,39,9999,77
25,250244,4,1,0,1,9999,77
25,250245,1,1,55,63,5555,55
25,250245,2,1,12,24,9999,77
25,250245,3,1,55,69,5555,55
25,250245,4,1,55,64,5555,55
25,250245,5,1,61,24,9999,77
25,250246,1,1,55,64,5555,55
25,250246,2,1,14,43,9999,77
25,250246,3,1,82,17,9999,77
25,250246,4,1,55,67,5555,55
25,250246,5,1,12,42,9999,77
25,250247,1,1,12,8,9999,77
25,250248,1,1,12,8,9999,77
25,250248,2,1,12,8,9999,77
25,250249,1,1,55,61,5555,55
25,250249,2,1,55,64,5555,55
25,250249,3,1,62,24,9999,77
25,250249,4,1,55,69,5555,55
25,250249,5,1,0,2,9999,77
25,250250,1,1,55,63,5555,55
25,250250,2,1,83,42,9999,77
25,250250,3,1,12,42,9999,77
25,250250,4,1,0,2,9999,77
25,250251,1,1,12,8,9999,77
25,250251,2,2,62,8,9999,77
25,250251,3,3,14,8,9999,77
25,250252,1,1,55,68,5555,55
25,250252,2,1,12,12,2,12
25,250252,3,2,12,12,3,12
25,250253,1,2,12,8,9999,77
25,250253,2,2,12,12,1,6
25,250254,1,1,55,64,5555,55
25,250254,2,1,11,42,9999,77
25,250254,3,1,19,42,9999,77
25,250255,1,2,55,68,5555,55
25,250255,2,2,12,12,1,12
25,250256,1,1,12,12,2,83
25,250257,1,1,0,5,9999,77
25,250258,1,1,55,63,5555,55
25,250258,2,1,14,33,9999,77
25,250258,3,1,12,39,9999,77
25,250258,4,1,0,2,9999,77
25,250259,1,1,11,8,9999,77
25,250260,1,1,1,8,9999,77
25,250261,1,1,12,8,9999,77
25,250262,1,1,55,63,5555,55
25,250262,2,1,0,7,9999,77
25,250262,3,1,82,30,9999,77
25,250263,1,1,82,8,9999,77
25,250264,1,1,55,68,5555,55
25,250264,2,1,55,64,5555,55
25,250264,3,1,11,42,9999,77
25,250265,1,1,12,8,9999,77
25,250266,1,1,12,8,9999,77
25,250267,1,1,55,68,5555,55
25,250267,2,1,55,64,5555,55
25,250267,3,1,11,42,9999,77
25,250268,1,1,11,8,9999,77
25,250269,1,1,12,8,9999,77
25,250270,1,1,11,8,9999,77
25,250271,1,1,55,63,5555,55
25,250271,2,1,81,24,9999,77
25,250271,3,1,55,69,5555,55
25,250271,4,1,55,68,5555,55
25,250271,5,1,12,12,3,63
25,250271,6,1,12,12,2,12
25,250272,1,2,55,68,5555,55
25,250272,2,2,12,12,1,12
25,250273,1,1,55,63,5555,55
25,250273,2,1,62,42,9999,77
25,250274,1,1,12,12,2,5
25,250274,2,1,0,2,9999,77
25,250275,1,1,12,12,2,12
25,250275,2,2,55,68,5555,55
25,250276,1,1,55,68,5555,55
25,250276,2,1,55,64,5555,55
25,250276,3,1,62,30,9999,77
25,250276,4,1,83,39,9999,77
25,250277,1,1,12,8,9999,77
25,250278,1,1,55,68,5555,55
25,250278,2,1,55,64,5555,55
25,250278,3,1,14,33,9999,77
25,250278,4,1,12,30,9999,77
25,250279,1,1,55,63,5555,55
25,250279,2,1,81,33,9999,77
25,250279,3,1,81,30,9999,77
25,250280,1,1,1,8,9999,77
25,250281,1,1,55,63,5555,55
25,250281,2,1,12,39,9999,77
25,250281,3,1,55,69,5555,55
25,250281,4,1,55,64,5555,55
25,250281,5,1,82,42,9999,77
25,250281,6,1,0,2,9999,77
25,250282,1,1,82,8,9999,77
25,250283,1,1,55,68,5555,55
25,250283,2,1,55,64,5555,55
25,250283,3,1,3,42,9999,77
25,250284,1,1,12,12,2,82
25,250284,2,1,12,12,3,12
25,250285,1,1,98,9,9999,77
25,250286,1,1,55,63,5555,55
25,250286,2,1,14,33,9999,77
25,250286,3,1,82,30,9999,77
25,250286,4,1,0,1,9999,77
25,250287,1,1,12,8,9999,77
25,250287,2,1,12,8,9999,77
25,250288,1,1,12,8,9999,77
25,250288,2,1,12,8,9999,77
25,250288,3,1,12,8,9999,77
25,250289,1,1,12,8,9999,77
25,250290,1,1,12,12,2,82
25,250290,2,1,19,54,3,12
25,250291,1,1,55,64,5555,55
25,250291,2,1,81,20,9999,77
25,250291,3,1,55,67,5555,55
25,250291,4,1,0,1,9999,77
25,250291,5,1,13,24,9999,77
25,250293,1,1,55,63,5555,55
25,250293,2,1,11,42,9999,77
25,250294,1,1,55,68,5555,55
25,250294,2,1,55,63,5555,55
25,250294,3,1,3,42,9999,77
25,250294,4,1,0,1,9999,77
25,250295,1,1,14,9,9999,77
25,250296,1,1,12,8,9999,77
25,250297,1,1,99,8,9999,77
25,250298,1,1,99,8,9999,77
25,250299,1,1,99,8,9999,77
25,250300,1,1,99,8,9999,77
25,250301,1,1,55,63,5555,55
25,250301,2,1,12,30,9999,77
25,250302,1,1,12,8,9999,77
25,250303,1,1,55,64,5555,55
25,250303,2,1,12,42,9999,77
25,250304,1,1,62,12,4,82
25,250304,2,1,12,12,2,6
25,250304,3,4,82,12,3,61
25,250304,4,3,55,63,5555,55
25,250304,5,3,98,34,9999,77
25,250304,6,3,98,35,9999,77
25,250305,1,1,12,12,2,6
25,250306,1,1,12,8,9999,77
25,250307,1,1,55,64,5555,55
25,250307,2,1,55,65,5555,55
25,250307,3,1,83,12,2,12
25,250307,4,3,12,12,2,6
25,250308,1,1,55,68,5555,55
25,250308,2,1,55,64,5555,55
25,250308,3,1,62,18,9999,77
25,250308,4,1,0,1,9999,77
25,250309,1,1,55,63,5555,55
25,250309,2,1,12,42,9999,77
25,250310,1,1,55,63,5555,55
25,250310,2,1,61,33,9999,77
25,250310,3,1,12,43,9999,77
25,250312,1,1,55,63,5555,55
25,250312,2,1,55,69,5555,55
25,250312,3,1,55,64,5555,55
25,250312,4,1,61,42,9999,77
25,250313,1,1,82,12,2,12
25,250314,1,1,12,12,2,6
25,250314,2,1,98,8,9999,77
25,250314,3,1,12,12,3,81
25,250315,1,1,55,68,5555,55
25,250315,2,1,55,64,5555,55
25,250315,3,1,99,42,9999,77
25,250315,4,1,99,18,9999,77
25,250316,1,1,83,8,9999,77
25,250317,1,1,55,68,5555,55
25,250317,2,1,55,64,5555,55
25,250317,3,1,12,17,9999,77
25,250317,4,1,61,30,9999,77
25,250318,1,1,55,64,5555,55
25,250318,2,1,12,42,9999,77
25,250319,1,1,82,8,9999,77
25,250320,1,1,82,8,9999,77
25,250321,1,1,99,12,2,99
25,250322,1,1,55,68,5555,55
25,250322,2,1,12,12,2,12
25,250323,1,1,55,63,5555,55
25,250323,2,1,14,33,9999,77
25,250323,3,1,12,42,9999,77
25,250324,1,1,55,63,5555,55
25,250324,2,1,14,33,9999,77
25,250324,3,1,12,35,9999,77
25,250324,4,1,12,39,9999,77
25,250324,5,1,55,67,5555,55
25,250324,6,1,12,42,9999,77
25,250324,7,1,82,42,9999,77
25,250324,8,1,14,14,2,13
25,250325,1,1,12,8,9999,77
25,250326,1,1,55,63,5555,55
25,250326,2,1,62,30,9999,77
25,250328,1,1,62,12,2,3
25,250328,2,2,55,63,5555,55
25,250328,3,2,14,33,9999,77
25,250328,4,2,8,24,9999,77
25,250328,5,2,99,34,9999,77
25,250328,6,2,12,42,9999,77
25,250329,1,1,55,63,5555,55
25,250329,2,1,14,33,9999,77
25,250329,3,1,12,40,9999,77
25,250329,4,1,12,35,9999,77
25,250330,1,1,83,12,2,12
25,250331,1,1,55,63,5555,55
25,250331,2,1,12,53,9999,77
25,250331,3,1,12,41,9999,77
25,250331,4,1,81,17,9999,77
25,250331,5,1,81,42,9999,77
25,250331,6,1,81,19,9999,77
25,250331,7,1,55,67,5555,55
25,250331,8,1,12,19,9999,77
25,250331,9,1,0,2,9999,77
25,250332,1,1,82,15,9999,77
25,250332,2,1,55,64,5555,55
25,250332,3,1,9,24,9999,77
25,250333,1,1,12,12,2,6
25,250333,2,1,55,63,5555,55
25,250333,3,1,98,38,9999,77
25,250333,4,2,0,1,9999,77
25,250334,1,1,55,71,9999,77
25,250334,2,1,14,33,9999,77
25,250334,3,1,12,19,9999,77
25,250335,1,1,55,68,5555,55
25,250335,2,1,55,64,5555,55
25,250335,3,1,12,42,9999,77
25,250336,1,1,55,63,5555,55
25,250336,2,1,14,33,9999,77
25,250336,3,1,82,42,9999,77
25,250336,4,1,0,1,9999,77
25,250337,1,1,82,12,2,63
25,250337,2,1,55,64,5555,55
25,250337,3,1,12,24,9999,77
25,250338,1,1,55,68,5555,55
25,250338,2,1,55,64,5555,55
25,250338,3,1,12,35,9999,77
25,250339,1,1,55,63,5555,55
25,250339,2,1,12,30,9999,77
25,250340,1,1,55,99,9999,77
25,250340,2,1,0,1,9999,77
25,250341,1,2,55,68,5555,55
25,250341,2,2,12,12,1,12
25,250342,1,1,82,8,9999,77
25,250343,1,3,12,12,2,6
25,250343,2,2,12,12,1,6
25,250344,1,1,55,64,5555,55
25,250344,2,1,55,65,5555,55
25,250344,3,1,62,25,9999,77
25,250344,4,1,61,50,9999,77
25,250344,5,1,12,25,9999,77
25,250345,1,1,99,99,9999,77
26,260001,1,1,55,63,5555,55
26,260001,2,1,55,69,5555,55
26,260001,3,1,55,68,5555,55
26,260001,4,2,12,12,1,3
26,260002,1,1,55,68,5555,55
26,260002,2,1,12,12,2,12
26,260003,1,1,12,8,9999,77
26,260004,1,2,12,12,1,12
26,260005,1,2,12,12,1,9
26,260006,1,2,12,12,1,5
26,260006,2,2,18,14,3,6
26,260007,1,1,12,9,9999,77
26,260008,1,1,55,64,5555,55
26,260008,2,1,0,1,9999,77
26,260008,3,1,98,25,9999,77
26,260009,1,1,12,8,9999,77
26,260010,1,1,98,48,9999,77
26,260010,2,1,55,64,5555,55
26,260010,3,1,0,1,9999,77
26,260010,4,1,98,42,9999,77
26,260011,1,1,55,68,5555,55
26,260011,2,1,55,64,5555,55
26,260011,3,1,3,45,2,12
26,260011,4,1,9,48,9999,77
26,260012,1,1,12,8,9999,77
26,260013,1,1,55,68,5555,55
26,260013,2,1,55,64,5555,55
26,260013,3,1,0,1,9999,77
26,260013,4,1,13,42,9999,77
26,260014,1,1,1,8,9999,77
26,260014,2,1,55,63,5555,55
26,260014,3,1,99,24,9999,77
26,260015,1,2,55,68,5555,55
26,260015,2,2,11,12,1,7
26,260015,3,1,55,63,5555,55
26,260015,4,1,98,48,9999,77
26,260016,1,1,99,8,9999,77
26,260017,1,1,55,68,5555,55
26,260017,2,2,12,12,1,11
26,260018,1,1,55,64,5555,55
26,260018,2,1,12,30,9999,77
26,260018,3,1,98,25,9999,77
26,260018,4,1,98,35,9999,77
26,260018,5,1,0,1,9999,77
26,260019,1,1,55,64,5555,55
26,260019,2,1,55,65,5555,55
26,260019,3,1,0,1,9999,77
26,260019,4,2,11,12,1,6
26,260020,1,1,55,63,5555,55
26,260020,2,1,1,18,9999,77
26,260021,1,2,55,68,5555,55
26,260021,2,1,12,12,2,3
26,260022,1,1,55,68,5555,55
26,260022,2,1,12,12,2,12
26,260023,1,1,11,8,9999,77
26,260024,1,1,12,12,2,3
26,260025,1,1,55,68,5555,55
26,260025,2,2,12,12,1,3
26,260026,1,1,12,12,2,9
26,260027,1,1,55,68,5555,55
26,260027,2,2,12,12,1,3
26,260027,3,1,0,2,9999,77
26,260028,1,1,55,68,5555,55
26,260028,2,2,12,12,1,3
26,260029,1,1,55,64,5555,55
26,260029,2,1,12,52,9999,77
26,260030,1,1,55,68,5555,55
26,260030,2,1,12,12,2,12
26,260031,1,1,1,8,9999,77
26,260032,1,1,12,12,2,12
26,260033,1,1,55,68,5555,55
26,260033,2,2,12,12,1,5
26,260034,1,1,55,64,5555,55
26,260034,2,1,11,20,9999,77
26,260034,3,1,0,1,9999,77
26,260035,1,1,12,8,9999,77
26,260036,1,1,12,8,9999,77
26,260037,1,1,11,8,9999,77
26,260038,1,2,55,63,5555,55
26,260038,2,2,98,48,9999,77
26,260038,3,2,19,54,1,6
26,260039,1,2,55,68,5555,55
26,260039,2,1,12,12,2,3
26,260040,1,1,55,68,5555,55
26,260040,2,1,12,12,2,12
26,260041,1,1,12,12,2,3
26,260041,2,2,55,64,5555,55
26,260041,3,2,0,1,9999,77
26,260042,1,2,12,12,1,9
26,260043,1,1,55,68,5555,55
26,260043,2,1,55,64,5555,55
26,260043,3,1,0,1,9999,77
26,260043,4,1,13,42,9999,77
26,260044,1,1,12,45,2,6
26,260044,2,3,12,12,1,3
26,260045,1,1,12,12,2,9
26,260046,1,1,55,68,5555,55
26,260046,2,1,55,64,5555,55
26,260046,3,1,98,48,9999,77
26,260046,4,1,55,69,5555,55
26,260046,5,1,55,68,5555,55
26,260046,6,1,55,68,5555,55
26,260046,7,2,12,12,1,3
26,260046,8,2,55,70,5555,55
26,260047,1,1,12,12,2,6
26,260048,1,1,12,12,2,12
26,260049,1,1,55,68,5555,55
26,260049,2,1,12,12,2,12
26,260049,3,2,55,60,5555,55
26,260049,4,2,18,54,3,14
26,260050,1,1,55,63,5555,55
26,260050,2,1,12,18,9999,77
26,260050,3,1,12,24,9999,77
26,260050,4,1,9,23,9999,77
26,260051,1,1,12,8,9999,77
26,260051,2,1,12,8,9999,77
26,260051,3,1,12,12,2,6
26,260052,1,1,12,12,2,3
26,260053,1,1,1,8,9999,77
26,260054,1,2,12,12,1,9
26,260055,1,1,55,64,5555,55
26,260055,2,1,11,25,9999,77
26,260055,3,1,11,21,9999,77
26,260055,4,1,0,1,9999,77
26,260056,1,1,12,12,2,9
26,260058,1,1,55,64,5555,55
26,260058,2,1,12,18,9999,77
26,260059,1,1,12,12,2,6
26,260060,1,1,12,8,9999,77
26,260062,1,1,12,8,9999,77
26,260062,2,1,12,8,9999,77
26,260063,1,1,12,12,2,6
26,260063,2,2,55,68,5555,55
26,260063,3,2,9,12,3,12
26,260064,1,1,55,63,5555,55
26,260064,2,1,3,30,9999,77
26,260064,3,1,0,1,9999,77
26,260064,4,1,13,42,9999,77
26,260067,1,1,1,8,9999,77
26,260068,1,1,55,68,5555,55
26,260068,2,1,55,64,5555,55
26,260068,3,1,12,12,2,12
26,260069,1,1,12,12,2,12
26,260069,2,3,12,12,1,12
26,260070,1,1,12,12,2,6
26,260070,2,2,55,64,5555,55
26,260070,3,2,12,33,9999,77
26,260070,4,2,0,1,9999,77
26,260071,1,1,55,63,5555,55
26,260071,2,1,12,30,9999,77
26,260072,1,1,55,68,5555,55
26,260072,2,2,12,12,1,5
26,260073,1,1,12,12,2,9
26,260073,2,1,0,1,9999,77
26,260074,1,1,55,63,5555,55
26,260074,2,1,1,33,9999,77
26,260074,3,1,1,18,9999,77
26,260074,4,1,0,1,9999,77
26,260075,1,1,55,68,5555,55
26,260075,2,1,12,12,2,12
26,260075,3,3,12,12,2,6
26,260075,4,3,1,12,4,7
26,260075,5,5,1,12,3,10
26,260076,1,1,99,8,9999,77
26,260077,1,1,12,8,9999,77
26,260078,1,1,12,8,9999,77
26,260079,1,2,12,12,1,3
26,260080,1,1,55,68,5555,55
26,260080,2,1,12,12,2,12
26,260081,1,1,55,63,5555,55
26,260081,2,1,12,8,9999,77
26,260082,1,2,12,12,1,9
26,260083,1,1,12,12,2,6
26,260084,1,1,55,68,5555,55
26,260084,2,2,12,12,1,12
26,260084,3,1,0,1,9999,77
26,260084,4,2,55,63,5555,55
26,260084,5,2,98,48,9999,77
26,260085,1,1,12,8,9999,77
26,260086,1,1,11,8,9999,77
26,260087,1,2,12,12,1,3
26,260088,1,1,55,68,5555,55
26,260088,2,2,12,12,1,3
26,260090,1,1,55,63,5555,55
26,260090,2,1,1,30,9999,77
26,260091,1,1,12,12,2,6
26,260091,2,2,12,12,3,6
26,260091,3,3,98,12,4,98
26,260091,4,3,55,63,5555,55
26,260091,5,2,12,12,4,6
26,260091,6,4,55,63,5555,55
26,260091,7,4,98,12,3,98
26,260091,8,3,98,48,9999,77
26,260092,1,1,55,68,5555,55
26,260092,2,1,12,12,2,12
26,260093,1,1,55,63,5555,55
26,260093,2,1,55,69,5555,55
26,260093,3,1,55,68,5555,55
26,260093,4,2,12,12,1,3
26,260094,1,1,55,68,5555,55
26,260094,2,1,12,8,9999,77
26,260094,3,1,12,12,2,6
26,260095,1,1,12,12,2,12
26,260096,1,2,12,12,1,6
26,260096,2,2,98,8,9999,77
26,260097,1,1,55,63,5555,55
26,260097,2,1,12,24,9999,77
26,260097,3,1,0,1,9999,77
26,260097,4,1,98,42,9999,77
26,260098,1,1,12,12,2,6
26,260098,2,1,98,8,9999,77
26,260099,1,1,55,63,5555,55
26,260099,2,1,1,8,9999,77
26,260100,1,1,12,12,2,6
26,260101,1,1,55,68,5555,55
26,260101,2,1,55,64,5555,55
26,260101,3,2,55,63,5555,55
26,260101,4,1,12,12,2,12
26,260102,1,1,55,68,5555,55
26,260102,2,1,55,64,5555,55
26,260102,3,1,12,42,9999,77
26,260103,1,1,55,64,5555,55
26,260103,2,1,0,1,9999,77
26,260104,1,1,12,8,9999,77
26,260105,1,2,0,5,9999,77
26,260105,2,1,1,12,2,98
26,260106,1,2,12,12,1,9
26,260107,1,1,55,68,5555,55
26,260107,2,1,12,12,2,12
26,260108,1,1,12,12,2,6
26,260108,2,1,55,68,5555,55
26,260108,3,1,55,64,5555,55
26,260108,4,1,12,19,9999,77
26,260109,1,2,12,12,1,9
26,260109,2,1,0,1,9999,77
26,260109,3,1,55,63,5555,55
26,260109,4,1,98,38,9999,77
26,260110,1,1,55,68,5555,55
26,260110,2,1,1,12,2,3
26,260111,1,1,55,63,5555,55
26,260111,2,1,12,23,9999,77
26,260111,3,1,55,67,5555,55
26,260111,4,1,12,39,9999,77
26,260111,5,1,0,2,9999,77
26,260112,1,2,12,12,1,6
26,260113,1,2,12,12,1,3
26,260113,2,1,55,63,5555,55
26,260113,3,1,99,30,9999,77
26,260113,4,2,55,63,5555,55
26,260113,5,2,1,30,9999,77
26,260114,1,1,55,71,9999,77
26,260114,2,1,12,33,9999,77
26,260114,3,1,55,67,5555,55
26,260114,4,1,12,8,9999,77
26,260114,5,1,12,8,9999,77
26,260115,1,1,55,63,5555,55
26,260115,2,1,12,14,2,6
26,260116,1,1,55,63,5555,55
26,260116,2,1,1,53,9999,77
26,260116,3,1,55,69,5555,55
26,260116,4,1,55,68,5555,55
26,260116,5,1,55,64,5555,55
26,260116,6,1,98,34,9999,77
26,260116,7,1,0,1,9999,77
26,260117,1,1,55,64,5555,55
26,260117,2,1,0,1,9999,77
26,260118,1,1,0,1,9999,77
26,260119,1,1,11,12,2,3
26,260119,2,1,55,63,5555,55
26,260119,3,1,98,24,9999,77
26,260119,4,1,0,1,9999,77
26,260120,1,1,12,12,2,6
26,260120,2,1,55,64,5555,55
26,260120,3,1,98,35,9999,77
26,260120,4,1,0,1,9999,77
