STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
36,360370,2,1,0,20,6,17,45,14,0,3,0,36,6,49,40,49040,4,1993,4T1SK12E2PU3,4,T,1,S,K,1,2,E,2,P,U,3,P,TOYT,CLE,4D,93,17,3053,,0,1031,,G,,F,4,132,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
36,360370,3,1,0,20,6,17,45,14,0,3,0,36,6,12,401,12401,14,1996,1FMDU34X7TUB,1,F,M,D,U,3,4,X,7,T,U,B,P,FORD,EPR,UT,96,17,4189,,0,1115,,G,,F,6,245,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,14,0,0,0,0
36,360384,3,2,0,22,6,18,0,12,6,3,0,36,6,55,999,55999,49,2011,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,13,2,4,12,0,0,0,0
36,360384,4,2,0,22,6,18,0,12,6,3,0,36,6,6,399,6399,4,2011,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
36,360396,2,1,0,26,6,23,13,14,0,2,0,36,6,34,402,34402,14,2006,WBXPA93496WG,W,B,X,P,A,9,3,4,9,6,W,G,P,BMW,BX3,UT,6,17,4023,,0,1101,,G,,F,6,183,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,2,12,0,0,0,0
36,360397,3,2,0,29,6,17,50,12,6,2,0,36,6,12,3,12003,1,2000,1FAFP45X7YF1,1,F,A,F,P,4,5,X,7,Y,F,1,P,FORD,MGT,CV,0,17,3379,,0,1013,,G,,F,8,281,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,8,12,0,0,0,0
36,360407,3,2,0,30,6,15,18,12,8,2,0,36,6,49,40,49040,4,1988,JT2SV21EXJ31,J,T,2,S,V,2,1,E,X,J,3,1,P,TOYT,CMD,4D,88,17,2734,,0,1024,,G,,F,4,122,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
36,360407,4,2,0,30,6,15,18,12,8,2,0,36,6,49,40,49040,4,1990,4T1SV21E0LU2,4,T,1,S,V,2,1,E,0,L,U,2,P,TOYT,CMD,4D,90,17,0,,0,1024,,G,,F,4,122,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
36,360424,2,1,0,2,7,3,1,8,0,2,0,36,6,13,1,13001,4,1992,1LNLM82W2NY7,1,L,N,L,M,8,2,W,2,N,Y,7,P,LINC,SIG,4D,92,17,4025,,0,1174,,G,,F,8,281,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,7,2,4,14,0,0,0,0
36,360435,2,1,0,7,7,0,7,43,0,3,0,47,6,52,402,52402,14,2006,4A4MM41S26E0,4,A,4,M,M,4,1,S,2,6,E,0,P,MITS,END,UT,6,17,3969,,0,1083,,G,,F,6,233,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,82,2,1,14,0,0,0,0
36,360454,2,1,0,15,7,14,50,14,0,2,0,36,6,22,399,22399,2,1977,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,3,12,0,0,0,0
36,360454,3,1,0,15,7,14,50,14,0,2,0,36,6,18,4,18004,4,1993,1G4BN5379PR4,1,G,4,B,N,5,3,7,9,P,R,4,P,BUIC,RDM,4D,93,17,3973,,0,1159,,G,,F,8,350,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
36,360508,2,1,0,19,6,16,40,14,0,2,0,36,6,7,41,7041,4,1993,2B3ED46TXPH6,2,B,3,E,D,4,6,T,X,P,H,6,P,DODG,INT,4D,93,17,3125,,0,1130,,G,,F,6,201,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
36,360542,3,2,0,27,7,23,0,12,7,2,0,36,6,49,32,49032,4,2010,2T1BU4EE3AC2,2,T,1,B,U,4,E,E,3,A,C,2,P,TOYT,CBL,4D,10,17,2723,,0,1024,,G,,F,4,110,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
36,360542,4,2,0,27,7,23,0,12,7,2,0,36,6,20,37,20037,4,2003,1G1ND52JX3M6,1,G,1,N,D,5,2,J,X,3,M,6,P,CHEV,MAL,4D,3,17,3106,,0,1070,,G,,F,6,191,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
36,360552,2,1,0,30,7,22,20,14,0,2,0,36,6,42,36,42036,9,1993,WDBFA76E7PF0,W,D,B,F,A,7,6,E,7,P,F,0,P,MERZ,60L,RD,93,17,4330,,0,990,,G,,F,12,365,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
36,360552,3,1,0,30,7,22,20,14,0,2,0,45,6,12,17,12017,4,1998,1FAFP52U1WA2,1,F,A,F,P,5,2,U,1,W,A,2,P,FORD,TLS,4D,98,17,3359,,0,1085,,G,,F,6,182,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,12,0,0,0,0
36,360553,4,3,0,12,7,17,44,12,6,3,0,36,6,7,26,7026,4,2008,1B3LC56J08N1,1,B,3,L,C,5,6,J,0,8,N,1,P,DODG,AXT,4D,8,17,3465,,0,1089,,G,,F,4,144,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
36,360559,2,1,0,3,8,21,15,8,0,2,0,36,6,35,43,35043,4,2009,3N1AB61E69L6,3,N,1,A,B,6,1,E,6,9,L,6,P,NISS,SL2,4D,9,17,2897,,0,1057,,G,,F,4,122,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
36,360559,3,1,0,3,8,21,15,8,0,2,0,36,6,12,17,12017,4,2011,1FAHP2KT7BG1,1,F,A,H,P,2,K,T,7,B,G,1,P,FORD,SHO,4D,11,17,4224,,0,0,,G,,T,6,214,,,19R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
36,360574,3,2,0,8,8,18,14,12,6,3,0,36,6,35,443,35443,20,2002,4N2ZN17T12D8,4,N,2,Z,N,1,7,T,1,2,D,8,P,NISS,QST,SV,2,17,3938,,0,1122,,G,,F,6,201,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,2,1,12,0,0,0,0
36,360574,4,2,0,8,8,18,14,12,6,3,0,36,6,12,37,12037,4,2011,1FAHP3FN0BW1,1,F,A,H,P,3,F,N,0,B,W,1,P,FORD,FSE,4D,11,17,2623,,0,1029,,G,,F,4,122,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,1,12,0,0,0,0
36,360578,2,1,0,12,8,7,49,42,0,3,0,36,6,37,32,37032,4,2008,1HGCP264X8A1,1,H,G,C,P,2,6,4,X,8,A,1,P,HOND,LXP,4D,8,17,3281,,0,1102,,G,,F,4,146,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
36,360608,2,1,0,22,8,17,6,8,0,2,0,36,6,20,481,20481,31,2008,1GCEK14C48E1,1,G,C,E,K,1,4,C,4,8,E,1,T,CHEV,SK1,PK,8,17,,2,1330,1190,SIL,G,,,8,293,,,,B,4678,01,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360636,3,2,0,29,8,21,46,12,6,3,0,36,6,20,401,20401,14,2000,1GNDT13W9Y21,1,G,N,D,T,1,3,W,9,Y,2,1,P,CHEV,BZR,UT,0,17,4049,,0,1070,,G,,F,6,262,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,2,1,12,0,0,0,0
36,360718,2,1,2,19,9,23,23,45,0,4,0,99,9,99,998,99998,97,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,2,9,12,0,0,0,1
36,360725,2,1,0,29,5,5,31,42,0,2,0,36,6,37,31,37031,4,2010,2HGFA1F61AH5,2,H,G,F,A,1,F,6,1,A,H,5,P,HOND,ULS,4D,10,17,2754,,0,1063,,G,,F,4,110,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,1,9,9,12,0,0,0,0
36,360749,2,1,0,4,10,23,1,24,0,3,0,36,6,20,32,20032,4,1995,1Y1SK5281SZ0,1,Y,1,S,K,5,2,8,1,S,Z,0,P,GEO,PRL,4D,95,17,2348,,0,971,,G,,F,4,110,,,14R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,2,1,12,0,0,0,0
36,360753,3,2,0,4,10,23,40,12,6,2,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
36,360782,2,1,0,17,10,22,59,14,0,2,0,36,6,12,471,12471,30,2003,1FTYR14V13PA,1,F,T,Y,R,1,4,V,1,3,P,A,T,FORD,RNS,PC,3,17,,1,0,1257,RNG,F,,,6,182,,,,B,3085,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360782,3,1,0,17,10,22,59,14,0,2,0,36,6,12,461,12461,21,1999,1FDRE1426XHC,1,F,D,R,E,1,4,2,6,X,H,C,T,FORD,15V,CG,99,17,,2,0,1380,VAN,G,,,6,256,,,,B,00000,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
36,360785,1,1,2,20,10,12,21,14,0,2,0,34,6,82,881,82881,63,2010,1FVHA6CK3ADA,1,F,V,H,A,6,C,K,3,A,D,A,T,FRHT,COL,CC,10,17,,8,0,0,CON,D,,,6,855,,,,,00000,00,,64,0,57,16130,5716130,3,2,3,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360816,2,1,0,28,10,6,38,8,0,2,0,36,6,21,20,21020,4,1993,1G3AG54N9P64,1,G,3,A,G,5,4,N,9,P,6,4,P,OLDS,CIS,4D,93,17,2776,,0,1049,,G,,F,6,204,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360838,3,2,0,30,10,20,7,12,6,2,0,36,6,2,403,2403,14,2004,1J4FA49S64P7,1,J,4,F,A,4,9,S,6,4,P,7,T,JEEP,SPW,2W,4,17,,1,0,934,W/T,G,,,6,244,,,,,3343,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,4,4,12,0,0,0,0
36,360838,4,2,0,30,10,20,7,12,6,2,0,36,6,37,31,37031,2,1998,1HGEJ8141WL0,1,H,G,E,J,8,1,4,1,W,L,0,P,HOND,UAX,CP,98,17,2507,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
36,360838,5,2,0,30,10,20,7,12,6,2,0,36,6,19,3,19003,4,1998,1G6KD54Y9WU7,1,G,6,K,D,5,4,Y,9,W,U,7,P,CADI,DFW,4D,98,17,4012,,0,1138,,G,,F,8,279,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
36,360839,1,1,0,30,10,6,15,14,0,2,0,36,6,49,472,49472,30,2006,5TEMU52N36Z1,5,T,E,M,U,5,2,N,3,6,Z,1,T,TOYT,DBD,CW,6,17,,1,0,1409,TAC,G,,,6,244,,,,B,4135,00,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360852,2,1,0,5,11,19,30,14,0,2,0,36,6,12,461,12461,21,2005,1FBSS31S35HA,1,F,B,S,S,3,1,S,3,5,H,A,T,FORD,WSD,ES,5,17,,2,0,1380,ECO,G,,,10,415,,,,D,6228,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
36,360852,3,1,0,5,11,19,30,14,0,2,0,36,6,35,47,35047,2,2010,1N4AL2EP4AC1,1,N,4,A,L,2,E,P,4,A,C,1,P,NISS,A5S,CP,10,17,3007,,0,1053,,G,,F,4,153,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,61,4,4,12,0,0,0,0
36,360852,4,1,0,5,11,19,30,14,0,2,0,36,6,42,42,42042,4,2009,WDDGF81X09R0,W,D,D,G,F,8,1,X,0,9,R,0,P,MERZ,C4A,4D,9,17,3737,,0,1087,,G,,F,6,183,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
36,360920,2,1,0,20,11,23,2,8,0,2,0,36,6,84,881,84881,62,2005,1HTMMAALX5H1,1,H,T,M,M,A,A,L,X,5,H,1,T,INTL,430,CC,5,17,,6,0,0,40S,D,,,6,466,,,,,00000,00,,42,5,77,777777777,77777777777,2,1,3,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
36,360940,3,2,0,26,11,0,7,12,1,3,0,36,6,24,5,24005,4,2002,1G8JW54R22Y5,1,G,8,J,W,5,4,R,2,2,Y,5,P,STRN,L30,4D,2,17,3198,,0,1065,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,2,9,12,0,0,0,0
36,360950,2,1,0,29,11,5,33,14,0,2,0,36,6,55,401,55401,14,2003,KM8SC73D63U5,K,M,8,S,C,7,3,D,6,3,U,5,P,HYUN,SAN,UT,3,17,3720,,0,1031,,G,,F,6,162,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,2,12,0,0,0,0
36,360960,2,1,0,4,12,19,46,35,0,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
36,360962,3,2,0,28,11,14,53,1,0,3,0,36,6,20,2,20002,4,2008,2G1WU5839892,2,G,1,W,U,5,8,3,9,8,9,2,P,CHEV,ITZ,4D,8,17,3649,,0,1105,,F,,F,6,238,,,18R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,2,1,12,0,0,0,0
36,360962,4,2,0,28,11,14,53,1,0,3,0,36,6,20,443,20443,20,2005,1GNDV03E65D1,1,G,N,D,V,0,3,E,6,5,D,1,T,CHEV,VTR,ES,5,17,,1,0,1200,VTR,G,,,6,207,,,,,3838,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
36,360970,3,2,0,7,12,5,0,12,6,2,0,36,6,37,402,37402,14,2005,SHSRD78915U3,S,H,S,R,D,7,8,9,1,5,U,3,P,HOND,CRV,UT,5,17,3494,,0,1033,,G,,F,4,146,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,12,0,0,0,0
36,360974,2,1,0,8,12,0,42,53,0,3,0,36,6,37,471,37471,30,2010,5FPYK1F43AB0,5,F,P,Y,K,1,F,4,3,A,B,0,T,HOND,RTS,PK,10,17,,2,0,1220,RID,G,,,6,213,,,,,4504,00,7,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,4,12,0,0,0,0
36,360987,3,2,2,14,12,3,24,12,1,3,0,17,6,98,804,98804,66,2005,5KJJABCK55PN,5,K,J,J,A,B,C,K,5,5,P,N,T,WSTR,49X,TR,5,17,,8,0,0,CNV,D,,,6,858,,,,,00000,00,,64,1,57,55815,5755815,3,6,3,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
36,360991,2,1,0,29,9,18,32,8,0,3,0,12,6,12,401,12401,14,1998,1FMZU35P4WZB,1,F,M,Z,U,3,5,P,4,W,Z,B,P,FORD,EPR,UT,98,17,4374,,0,1115,,G,,F,8,302,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,1,12,0,0,0,0
36,361017,2,1,0,13,12,22,15,8,0,3,0,36,6,49,32,49032,4,1995,2T1AE09B9SC1,2,T,1,A,E,0,9,B,9,S,C,1,P,TOYT,LED,4D,95,17,2381,,0,970,,G,,F,4,108,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,2,1,12,0,0,0,0
36,361017,3,1,0,13,12,22,15,8,0,3,0,36,6,49,40,49040,4,1997,4T1BG22K9VU1,4,T,1,B,G,2,2,K,9,V,U,1,P,TOYT,UEX,4D,97,17,2976,,0,1051,,G,,F,4,132,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
36,361044,2,1,1,31,12,17,30,8,0,2,0,36,6,37,32,37032,4,2003,JHMCM56643C0,J,H,M,C,M,5,6,6,4,3,C,0,P,HOND,UEX,4D,3,17,3109,,0,1079,,G,,F,4,146,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,361056,3,2,0,26,6,20,0,12,6,2,0,36,6,62,401,62401,14,1995,SALJY1246SA1,S,A,L,J,Y,1,2,4,6,S,A,1,T,LNDR,DIS,4W,95,17,,2,0,1000,DIS,G,,,8,241,,,,,4379,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
36,361056,4,2,0,26,6,20,0,12,6,2,0,36,6,23,421,23421,15,2000,1GKEK63R0YR2,1,G,K,E,K,6,3,R,0,Y,R,2,T,GMC,DEN,4W,0,17,,2,0,1175,DEN,G,,,8,350,,,,B,5374,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
36,361059,2,1,0,16,10,21,25,14,0,2,0,36,6,49,40,49040,4,2002,JTDBE32K0200,J,T,D,B,E,3,2,K,0,2,0,0,P,TOYT,LXS,4D,2,17,3086,,0,1071,,G,,F,4,144,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
36,361064,2,1,0,1,7,11,0,14,0,2,0,36,6,12,16,12016,4,2006,2FAHP71W66X1,2,F,A,H,P,7,1,W,6,6,X,1,P,FORD,CVP,4D,6,17,0,,0,1147,,G,,F,8,281,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
36,361065,3,2,0,7,12,11,22,12,2,2,0,36,6,51,42,51042,4,1996,YV1LS5728T22,Y,V,1,L,S,5,7,2,8,T,2,2,P,VOLV,850,4D,96,17,3287,,0,1049,,G,,T,5,142,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
36,361065,4,2,0,7,12,11,22,12,2,2,0,51,6,37,31,37031,2,1996,2HGEJ6328TH1,2,H,G,E,J,6,3,2,8,T,H,1,P,HOND,UCC,2H,96,17,2175,,0,1032,,G,,F,4,097,,,13R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
37,370140,3,2,0,5,2,20,34,12,6,3,0,37,6,21,17,21017,4,1991,1G3AL54N2M63,1,G,3,A,L,5,4,N,2,M,6,3,P,OLDS,CCI,4D,91,17,2662,,0,1049,,G,,F,6,204,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,4,14,0,0,0,0
37,370140,4,2,0,5,2,20,34,12,6,3,0,37,6,14,6,14006,4,1989,2MEBM75F8KX6,2,M,E,B,M,7,5,F,8,K,X,6,P,MERC,MGL,4D,89,17,3774,,0,1143,,G,,F,8,302,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,14,0,0,0,0
37,370140,5,2,0,5,2,20,34,12,6,3,0,37,6,54,32,54032,4,1992,JH4KA7634NC0,J,H,4,K,A,7,6,3,4,N,C,0,P,ACUR,LEG,4D,92,17,3170,,0,1146,,G,,F,6,196,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
37,370140,6,2,0,5,2,20,34,12,6,3,0,37,6,18,2,18002,4,1997,1G4HR52K3VH5,1,G,4,H,R,5,2,K,3,V,H,5,P,BUIC,LLF,4D,97,17,3488,,0,1108,,G,,F,6,231,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
37,370140,7,2,0,5,2,20,34,12,6,3,0,37,6,49,32,49032,4,1994,2T1AE09B8RC0,2,T,1,A,E,0,9,B,8,R,C,0,P,TOYT,LED,4D,94,17,2458,,0,970,,G,,F,4,108,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,4,14,0,0,0,0
37,370140,8,2,0,5,2,20,34,12,6,3,0,37,6,9,442,9442,20,1995,1P4GH54RXSX5,1,P,4,G,H,5,4,R,X,S,X,5,T,PLYM,GVL,ES,95,17,,1,0,1193,VOF,G,,,6,201,,,,,3673,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,6,4,14,0,0,0,0
37,370140,9,2,0,5,2,20,34,12,6,3,0,37,6,20,16,20016,2,1997,1G1JC1246VM1,1,G,1,J,C,1,2,4,6,V,M,1,P,CHEV,C/S,CP,97,17,2584,,0,1041,,G,,F,4,133,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,4,14,0,0,0,0
37,370140,10,2,0,5,2,20,34,12,6,3,0,37,6,12,37,12037,4,2004,1FAFP33P84W2,1,F,A,F,P,3,3,P,8,4,W,2,P,FORD,FOX,4D,4,17,2604,,0,1030,,G,,F,4,122,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,4,14,0,0,0,0
37,370140,11,2,0,5,2,20,34,12,6,3,0,37,6,19,14,19014,4,1991,1G6KS53B7MU8,1,G,6,K,S,5,3,B,7,M,U,8,P,CADI,SEV,4D,91,17,3428,,0,1080,,G,,F,8,300,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,4,14,0,0,0,0
37,370155,2,1,0,8,3,0,8,30,0,3,0,37,6,19,3,19003,4,2001,1G6KD54Y81U2,1,G,6,K,D,5,4,Y,8,1,U,2,P,CADI,DFW,4D,1,17,3978,,0,1138,,G,,F,8,279,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
37,370155,3,1,0,8,3,0,8,30,0,3,0,37,6,20,444,20444,20,2006,1GNDV33136D1,1,G,N,D,V,3,3,1,3,6,D,1,P,CHEV,UPL,SV,6,17,4470,,0,1211,,G,,F,6,238,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,14,0,0,0,0
37,370155,4,1,0,8,3,0,8,30,0,3,0,37,6,12,443,12443,20,2007,2FMZA51617BA,2,F,M,Z,A,5,1,6,1,7,B,A,P,FORD,FRE,SV,7,17,4295,,0,1208,,G,,F,6,238,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,14,0,0,0,0
37,370155,5,1,0,8,3,0,8,30,0,3,0,37,6,12,471,12471,30,2004,1FTYR10UX4PA,1,F,T,Y,R,1,0,U,X,4,P,A,T,FORD,RNG,PK,4,17,,1,1175,1116,RNG,G,,,6,182,,,,B,3085,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,14,0,0,0,0
37,370155,6,1,0,8,3,0,8,30,0,3,0,37,6,41,402,41402,14,2001,4F2CU08141KM,4,F,2,C,U,0,8,1,4,1,K,M,P,MAZD,TRI,UT,1,17,3455,,0,1031,,G,,F,6,181,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,14,0,0,0,0
37,370181,2,1,1,14,3,13,33,14,0,2,0,37,6,82,881,82881,66,2004,1FUJA6CGX4LM,1,F,U,J,A,6,C,G,X,4,L,M,T,FRHT,COL,TR,4,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,1,57,1208220,571208220,3,6,3,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
